Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,Panamax_lag_1,Supramax_lag_1,Handysize_lag_1,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,Panamax_change_1,Supramax_change_1,Handysize_change_1,Panamax_vs_BDI,Supramax_vs_BDI,Handysize_vs_BDI,Panamax_Supramax_spread,Supramax_Handysize_spread,Panamax_Handysize_spread,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2019-11-06,1533.0,1656.0,1675.0,1697.0,1803.0,1861.0,2053.0,1436.0,974.0,564.0,1696.571428571429,1798.8,2026.6333333333328,89.87557536739712,101.92339744816842,257.0188917851324,-123.0,-164.0,-270.0,-328.0,-0.0742753623188405,-0.0966411314083677,-0.1497504159733776,-0.1762493283181085,-163.5714285714289,-265.79999999999995,-493.6333333333328,-0.147765176784523,-0.243573085083636,0.0566618842829488,0.1268206179962495,-41.0,-31.0,-7.0,0.9367253750815394,0.6353555120678408,0.3679060665362035,462.0,410.0,872.0,11,4,2,-0.5000000000000004,0.8660254037844384,1357.0
2019-11-07,1428.0,1533.0,1656.0,1675.0,1802.0,1855.0,1963.0,1385.0,926.0,557.0,1643.142857142857,1773.75,2017.9333333333327,122.13302661638178,126.77575519503716,268.24639992633786,-105.0,-247.0,-374.0,-427.0,-0.0684931506849315,-0.1474626865671642,-0.2075471698113207,-0.2301886792452829,-215.1428571428571,-345.75,-589.9333333333327,-0.1949260042283298,-0.2923453037761404,0.0714732939788793,0.1329312497570144,-51.0,-48.0,-7.0,0.9698879551820728,0.6484593837535014,0.3900560224089636,459.0,369.0,828.0,11,4,3,-0.5000000000000004,0.8660254037844384,1338.0
2019-11-08,1378.0,1428.0,1533.0,1656.0,1782.0,1846.0,1857.0,1340.0,865.0,550.0,1585.428571428571,1746.45,2006.7833333333333,139.76272409916987,149.47398118950454,280.6355433513101,-50.0,-278.0,-404.0,-468.0,-0.0350140056022408,-0.1678743961352656,-0.2267115600448933,-0.2535211267605634,-207.4285714285711,-368.4500000000001,-628.7833333333333,-0.2109708265338258,-0.3133289592797761,0.0855873235360328,0.1398434692424743,-45.0,-61.0,-7.0,0.9724238026124818,0.627721335268505,0.3991291727140784,475.0,315.0,790.0,11,4,4,-0.5000000000000004,0.8660254037844384,1304.0
2019-11-11,1345.0,1378.0,1428.0,1533.0,1731.0,1806.0,1823.0,1290.0,824.0,539.0,1530.2857142857142,1717.9,1994.4,148.6222440571163,168.68216765330962,293.1067486457618,-33.0,-188.0,-386.0,-461.0,-0.0239477503628446,-0.1226353555120678,-0.2229924898902369,-0.2552602436323367,-185.28571428571425,-372.9000000000001,-649.4000000000001,-0.2170673496711101,-0.3256117127958283,0.098190911958385,0.1469648759756126,-50.0,-41.0,-11.0,0.9591078066914498,0.6126394052044609,0.4007434944237918,466.0,285.0,751.0,11,4,0,-0.5000000000000004,0.8660254037844384,1260.0
2019-11-12,1354.0,1345.0,1378.0,1428.0,1697.0,1779.0,1809.0,1246.0,796.0,533.0,1481.2857142857142,1690.7,1982.5166666666669,140.83526344127395,181.486580626164,304.3512406473988,9.0,-74.0,-343.0,-425.0,0.0066914498141263,-0.0518207282913165,-0.202121390689452,-0.2388982574480045,-127.28571428571422,-336.70000000000005,-628.5166666666669,-0.1991482817767788,-0.3170297013055796,0.1073440472148601,0.1535176201868326,-44.0,-28.0,-6.0,0.9202363367799112,0.5878877400295421,0.3936484490398818,450.0,263.0,713.0,11,4,1,-0.5000000000000004,0.8660254037844384,1255.0
2019-11-13,1365.0,1354.0,1345.0,1378.0,1675.0,1785.0,1803.0,1207.0,774.0,526.0,1437.0,1664.1,1970.95,116.38728452885913,188.5093603707176,314.4163506012672,11.0,-13.0,-310.0,-420.0,0.0081240768094534,-0.0094339622641509,-0.1850746268656716,-0.2352941176470588,-72.0,-299.0999999999999,-605.95,-0.1797367946637821,-0.3074405743423222,0.1132800675264212,0.159525279992525,-39.0,-22.0,-7.0,0.8842490842490842,0.567032967032967,0.3853479853479853,433.0,248.0,681.0,11,4,2,-0.5000000000000004,0.8660254037844384,1284.0
2019-11-14,1364.0,1365.0,1354.0,1345.0,1656.0,1801.0,1757.0,1170.0,758.0,521.0,1395.2857142857142,1639.25,1959.3333333333333,66.41213314277019,193.8691569074581,323.7697270564182,-1.0,19.0,-292.0,-437.0,-0.0007326007326007,0.0141263940520446,-0.1763285024154589,-0.2426429761243753,-31.28571428571422,-275.25,-595.3333333333333,-0.1679121549489095,-0.3038448451854372,0.1182669860652481,0.1652448419818398,-37.0,-16.0,-5.0,0.8577712609970675,0.5557184750733137,0.3819648093841642,412.0,237.0,649.0,11,4,3,-0.5000000000000004,0.8660254037844384,1351.0
2019-11-15,1357.0,1364.0,1365.0,1354.0,1533.0,1803.0,1767.0,1137.0,745.0,514.0,1370.142857142857,1614.35,1946.65,27.504112246676712,196.66114993751407,332.2435713117137,-7.0,3.0,-176.0,-446.0,-0.0051319648093841,0.0022156573116691,-0.1148075668623613,-0.2473655019412091,-13.14285714285711,-257.3499999999999,-589.6500000000001,-0.1594140056369436,-0.3029049906249197,0.1218206398473156,0.170674528709174,-33.0,-13.0,-7.0,0.8378776713338246,0.5490051584377302,0.3787767133382461,392.0,231.0,623.0,11,4,4,-0.5000000000000004,0.8660254037844384,1426.0
2019-11-18,1338.0,1357.0,1364.0,1365.0,1428.0,1802.0,1770.0,1118.0,735.0,509.0,1357.2857142857142,1588.95,1932.8166666666664,13.338094388118671,197.9687575032408,340.0582946868179,-19.0,-27.0,-90.0,-464.0,-0.0140014738393514,-0.0197802197802198,-0.0630252100840336,-0.2574916759156492,-19.28571428571422,-250.95000000000005,-594.8166666666664,-0.1579344850372888,-0.3077460355784734,0.1245909295467074,0.1759392396348082,-19.0,-10.0,-5.0,0.8355754857997011,0.5493273542600897,0.3804185351270553,383.0,226.0,609.0,11,4,0,-0.5000000000000004,0.8660254037844384,1440.0
2019-11-19,1304.0,1338.0,1357.0,1364.0,1378.0,1782.0,1801.0,1112.0,723.0,506.0,1346.7142857142858,1563.85,1917.6666666666667,21.195237560350524,200.8045069215541,347.53064328573254,-34.0,-60.0,-74.0,-478.0,-0.0254110612855007,-0.0439882697947213,-0.0537010159651668,-0.2682379349046015,-42.71428571428578,-259.8499999999999,-613.6666666666667,-0.1661604373821018,-0.3200069528941422,0.1284039434226774,0.1812257830448805,-6.0,-12.0,-3.0,0.852760736196319,0.5544478527607362,0.3880368098159509,389.0,217.0,606.0,11,4,1,-0.5000000000000004,0.8660254037844384,1467.0
2019-11-20,1260.0,1304.0,1338.0,1357.0,1345.0,1731.0,1873.0,1116.0,716.0,501.0,1334.571428571429,1537.9,1900.8833333333328,39.11460572412785,205.02808536754705,354.61763087061854,-44.0,-97.0,-85.0,-471.0,-0.0337423312883435,-0.0714812085482682,-0.0631970260223048,-0.2720970537261699,-74.5714285714289,-277.9000000000001,-640.8833333333328,-0.1807009558488849,-0.3371502722418523,0.1333169161633051,0.1865541270482768,4.0,-7.0,-5.0,0.8857142857142857,0.5682539682539682,0.3976190476190476,400.0,215.0,615.0,11,4,2,-0.5000000000000004,0.8660254037844384,1528.0
2019-11-21,1255.0,1260.0,1304.0,1338.0,1354.0,1697.0,1929.0,1127.0,718.0,497.0,1320.428571428571,1511.4,1883.85,47.84299719869118,205.65975989997096,360.7374661599793,-5.0,-83.0,-99.0,-442.0,-0.0039682539682539,-0.06203288490284,-0.0731166912850812,-0.2604596346493812,-65.4285714285711,-256.4000000000001,-628.8499999999999,-0.1696440386396718,-0.3338110783767284,0.1360723566891431,0.1914894849165163,11.0,2.0,-4.0,0.8980079681274901,0.5721115537848606,0.3960159362549801,409.0,221.0,630.0,11,4,3,-0.5000000000000004,0.8660254037844384,1568.0
2019-11-22,1284.0,1255.0,1260.0,1304.0,1365.0,1675.0,1924.0,1129.0,731.0,495.0,1308.857142857143,1485.55,1865.6166666666663,44.97565479024307,199.7499687109072,362.97845533797886,29.0,-20.0,-81.0,-391.0,0.0231075697211156,-0.0153374233128834,-0.0593406593406593,-0.2334328358208954,-24.85714285714289,-201.54999999999995,-581.6166666666663,-0.1356736562216014,-0.311755719735208,0.1344619627147569,0.1945621851602127,2.0,13.0,-2.0,0.8792834890965732,0.5693146417445483,0.3855140186915888,398.0,236.0,634.0,11,4,4,-0.5000000000000004,0.8660254037844384,1606.0
2019-11-25,1351.0,1284.0,1255.0,1260.0,1364.0,1656.0,1916.0,1129.0,747.0,494.0,1307.0,1462.95,1847.4333333333327,42.52058325095731,187.1131025821097,360.9362292454421,67.0,91.0,-13.0,-305.0,0.0521806853582553,0.0722222222222221,-0.0095307917888562,-0.1841787439613527,44.0,-111.95000000000005,-496.4333333333327,-0.0765234628661266,-0.2687151543582987,0.1279012287378992,0.1953717207181723,0.0,16.0,-1.0,0.8356772760917839,0.5529237601776462,0.3656550703182827,382.0,253.0,635.0,11,4,0,-0.5000000000000004,0.8660254037844384,1599.0
2019-11-26,1426.0,1351.0,1284.0,1255.0,1357.0,1533.0,1898.0,1119.0,767.0,494.0,1316.857142857143,1444.15,1829.5166666666669,60.31701963081769,169.29521863490393,354.56870394777764,75.0,171.0,69.0,-107.0,0.0555144337527757,0.1362549800796813,0.0508474576271187,-0.0697977821265493,109.14285714285712,-18.15000000000009,-403.5166666666669,-0.0125679465429492,-0.2205591640779441,0.1172282786655845,0.1938045771366449,-10.0,20.0,0.0,0.7847124824684432,0.5378681626928471,0.3464235624123422,352.0,273.0,625.0,11,4,1,-0.5000000000000004,0.8660254037844384,1575.0
2019-11-27,1440.0,1426.0,1351.0,1284.0,1338.0,1428.0,1897.0,1111.0,783.0,496.0,1331.428571428571,1427.05,1811.55,76.44138744350013,149.4873608457916,346.30653732872014,14.0,156.0,102.0,12.0,0.0098176718092566,0.1214953271028036,0.0762331838565022,0.0084033613445377,108.5714285714289,12.950000000000044,-371.55,0.0090746645177113,-0.2051006044547486,0.1047527142327119,0.191165873052756,-8.0,16.0,2.0,0.7715277777777778,0.54375,0.3444444444444444,328.0,287.0,615.0,11,4,2,-0.5000000000000004,0.8660254037844384,1558.0
2019-11-28,1467.0,1440.0,1426.0,1351.0,1304.0,1378.0,1861.0,1121.0,796.0,498.0,1354.7142857142858,1413.85,1794.35,90.26943795423232,131.85090263750226,337.08977957144265,27.0,116.0,163.0,89.0,0.01875,0.085862324204293,0.125,0.0645863570391871,112.28571428571422,53.15000000000009,-327.3499999999999,0.0375923895745659,-0.182433750383147,0.0932566415372933,0.1878617770064049,10.0,13.0,2.0,0.7641445126107703,0.5426039536468984,0.3394683026584867,325.0,298.0,623.0,11,4,3,-0.5000000000000004,0.8660254037844384,1551.0
2019-11-29,1528.0,1467.0,1440.0,1426.0,1260.0,1345.0,1855.0,1167.0,807.0,501.0,1393.0,1405.4,1778.7833333333333,99.73966111834116,117.3695916864325,327.1548688191711,61.0,102.0,268.0,183.0,0.0415814587593728,0.0715287517531557,0.2126984126984126,0.1360594795539034,135.0,122.59999999999992,-250.7833333333333,0.0872349509036572,-0.1409858798617032,0.0835132999049612,0.1839205836306676,46.0,11.0,3.0,0.7637434554973822,0.5281413612565445,0.3278795811518324,360.0,306.0,666.0,11,4,4,-0.5000000000000004,0.8660254037844384,1528.0
2019-12-02,1568.0,1528.0,1467.0,1440.0,1255.0,1354.0,1846.0,1225.0,816.0,505.0,1437.7142857142858,1400.05,1764.55,97.70144025843696,106.3556471665648,317.119847151871,40.0,128.0,313.0,214.0,0.0261780104712041,0.0888888888888888,0.2494023904382469,0.1580502215657311,130.28571428571422,167.95000000000005,-196.54999999999995,0.1199600014285204,-0.1113881726219149,0.0759656063473196,0.1797171217318132,58.0,9.0,4.0,0.78125,0.5204081632653061,0.3220663265306122,409.0,311.0,720.0,12,4,0,-2.4492935982947064e-16,1.0,1460.0
2019-12-03,1606.0,1568.0,1528.0,1467.0,1284.0,1365.0,1806.0,1282.0,819.0,505.0,1483.7142857142858,1397.55,1751.4333333333334,88.65046396892814,100.44609709222615,306.7931653861976,38.0,139.0,322.0,241.0,0.024234693877551,0.0947511929107021,0.2507788161993769,0.1765567765567766,122.28571428571422,208.45000000000005,-145.4333333333334,0.1491538764266037,-0.0830367508516834,0.0718729899411299,0.1751669101799655,57.0,3.0,0.0,0.7982565379825654,0.5099626400996264,0.3144458281444582,463.0,314.0,777.0,12,4,1,-2.4492935982947064e-16,1.0,1388.0
2019-12-04,1599.0,1606.0,1568.0,1528.0,1351.0,1364.0,1779.0,1315.0,825.0,505.0,1519.142857142857,1400.85,1738.65,75.32690659481706,106.05771765266546,296.56049915829374,-7.0,71.0,248.0,235.0,-0.0043586550435865,0.0464659685863875,0.1835677276091782,0.1722873900293255,79.85714285714289,198.1500000000001,-139.6500000000001,0.1414498340293394,-0.0803209386593046,0.0757095460989152,0.1705694068146514,33.0,6.0,0.0,0.8223889931207005,0.5159474671669794,0.3158223889931207,490.0,320.0,810.0,12,4,2,-2.4492935982947064e-16,1.0,1355.0
2019-12-05,1575.0,1599.0,1606.0,1568.0,1426.0,1357.0,1785.0,1326.0,828.0,505.0,1540.428571428571,1408.2,1726.05,64.9585948710443,112.9105840920518,286.8684470836816,-24.0,7.0,149.0,218.0,-0.0150093808630393,0.0044642857142858,0.1044880785413744,0.1606484893146647,34.571428571428896,166.79999999999995,-151.04999999999995,0.1184490839369407,-0.0875119492482836,0.0801807868854223,0.166199384191467,11.0,3.0,0.0,0.8419047619047619,0.5257142857142857,0.3206349206349206,498.0,323.0,821.0,12,4,3,-2.4492935982947064e-16,1.0,1315.0
2019-12-06,1558.0,1575.0,1599.0,1606.0,1440.0,1338.0,1801.0,1336.0,831.0,505.0,1557.2857142857142,1417.2,1713.4833333333331,47.52442980797172,117.45888418375394,277.1142144551722,-17.0,-48.0,118.0,220.0,-0.0107936507936508,-0.0298879202988792,0.0819444444444443,0.1644245142002989,0.7142857142857792,140.79999999999995,-155.48333333333312,0.0993508326277165,-0.0907410829791165,0.0828809513009835,0.1617256550234934,10.0,3.0,0.0,0.8575096277278562,0.5333761232349166,0.3241335044929396,505.0,326.0,831.0,12,4,4,-2.4492935982947064e-16,1.0,1281.0
2019-12-09,1551.0,1558.0,1575.0,1599.0,1467.0,1304.0,1803.0,1347.0,835.0,507.0,1569.2857142857142,1427.5,1700.8166666666666,27.17667066755652,119.80312797958378,266.505731274695,-7.0,-48.0,84.0,247.0,-0.0044929396662387,-0.0300187617260787,0.0572597137014314,0.1894171779141105,-18.28571428571422,123.5,-149.8166666666666,0.0865148861646234,-0.088085135572127,0.0839251334357854,0.1566928032267018,11.0,4.0,2.0,0.8684719535783365,0.5383623468729851,0.3268858800773694,512.0,328.0,840.0,12,4,0,-2.4492935982947064e-16,1.0,1221.0
2019-12-10,1528.0,1551.0,1558.0,1575.0,1528.0,1260.0,1802.0,1359.0,837.0,508.0,1569.2857142857142,1436.2,1688.2333333333331,27.17667066755652,120.50053505016793,256.1752820653141,-23.0,-47.0,0.0,268.0,-0.0148291424887169,-0.0298412698412698,0.0,0.2126984126984126,-41.28571428571422,91.79999999999995,-160.23333333333312,0.0639186742793482,-0.0949118407803027,0.0839023360605541,0.1517416325144514,12.0,2.0,1.0,0.8893979057591623,0.5477748691099477,0.3324607329842932,522.0,329.0,851.0,12,4,1,-2.4492935982947064e-16,1.0,1151.0
2019-12-11,1460.0,1528.0,1551.0,1558.0,1568.0,1255.0,1782.0,1395.0,838.0,510.0,1553.857142857143,1440.95,1674.8,49.50901793758651,119.4136882747399,246.3072905050372,-68.0,-98.0,-108.0,205.0,-0.0445026178010471,-0.0629011553273427,-0.0688775510204081,0.1633466135458168,-93.85714285714288,19.049999999999955,-214.79999999999995,0.0132204448454144,-0.1282541198949128,0.0828715002427148,0.1470666888613788,36.0,1.0,2.0,0.9554794520547946,0.5739726027397261,0.3493150684931507,557.0,328.0,885.0,12,4,2,-2.4492935982947064e-16,1.0,1123.0
2019-12-12,1388.0,1460.0,1528.0,1551.0,1606.0,1284.0,1731.0,1443.0,838.0,510.0,1522.7142857142858,1442.15,1661.4,73.83250026404038,118.7182755407808,239.46813948938865,-72.0,-163.0,-218.0,104.0,-0.0493150684931507,-0.1050934880722115,-0.1357409713574097,0.0809968847352025,-134.71428571428578,-54.15000000000009,-273.4000000000001,-0.0375481052595084,-0.1645600096304322,0.0823203380652364,0.1441363545740873,48.0,0.0,0.0,1.0396253602305476,0.6037463976945245,0.3674351585014409,605.0,328.0,933.0,12,4,3,-2.4492935982947064e-16,1.0,1103.0
2019-12-13,1355.0,1388.0,1460.0,1528.0,1599.0,1351.0,1697.0,1459.0,835.0,509.0,1487.857142857143,1442.05,1648.4666666666667,88.04436111308311,118.79459273538602,234.58130509604987,-33.0,-173.0,-244.0,4.0,-0.0237752161383285,-0.113219895287958,-0.1525953721075672,0.0029607698001481,-132.8571428571429,-87.04999999999995,-293.4666666666667,-0.0603654519607502,-0.1780240223237756,0.0823789693390562,0.1423027288567455,16.0,-3.0,-1.0,1.0767527675276751,0.6162361623616236,0.3756457564575646,624.0,326.0,950.0,12,4,4,-2.4492935982947064e-16,1.0,1090.0
2019-12-16,1315.0,1355.0,1388.0,1460.0,1575.0,1426.0,1675.0,1467.0,823.0,509.0,1450.7142857142858,1440.9,1635.25,99.28026706537877,119.96047594721362,230.55655764082653,-40.0,-145.0,-260.0,-111.0,-0.029520295202952,-0.0993150684931506,-0.165079365079365,-0.0778401122019635,-135.71428571428578,-125.90000000000008,-320.25,-0.0873759455895621,-0.195841614432044,0.0832538524166934,0.140991626748709,8.0,-12.0,0.0,1.1155893536121673,0.6258555133079848,0.3870722433460076,644.0,314.0,958.0,12,4,0,-2.4492935982947064e-16,1.0,976.0
2019-12-17,1281.0,1315.0,1355.0,1388.0,1558.0,1440.0,1656.0,1465.0,815.0,509.0,1411.142857142857,1439.75,1621.3333333333333,104.45960713984653,121.4430232444218,226.20582098241687,-34.0,-107.0,-277.0,-159.0,-0.0258555133079847,-0.0770893371757924,-0.1777920410783054,-0.1104166666666667,-130.1428571428571,-158.75,-340.33333333333326,-0.1102621982983156,-0.2099095394736841,0.0843500769192025,0.1395183928756683,-2.0,-8.0,0.0,1.1436377829820452,0.6362217017954723,0.3973458235753317,650.0,306.0,956.0,12,4,1,-2.4492935982947064e-16,1.0,907.0
2019-12-18,1221.0,1281.0,1315.0,1355.0,1551.0,1467.0,1533.0,1421.0,802.0,509.0,1364.0,1437.8,1607.4666666666667,105.283743601129,124.74926431597402,224.7925195289204,-60.0,-134.0,-330.0,-246.0,-0.0468384074941452,-0.0988929889298892,-0.2127659574468084,-0.1676891615541922,-143.0,-216.79999999999995,-386.4666666666667,-0.1507859229378216,-0.2404197080291971,0.0867639896480553,0.1398427253207451,-44.0,-13.0,0.0,1.1638001638001638,0.6568386568386568,0.4168714168714169,619.0,293.0,912.0,12,4,2,-2.4492935982947064e-16,1.0,844.0
2019-12-19,1151.0,1221.0,1281.0,1315.0,1528.0,1528.0,1428.0,1340.0,785.0,507.0,1310.142857142857,1432.6,1593.9333333333334,103.8242562722115,134.55243548425707,227.45227599017213,-70.0,-164.0,-377.0,-377.0,-0.0573300573300573,-0.1247148288973384,-0.2467277486910994,-0.2467277486910994,-159.1428571428571,-281.5999999999999,-442.9333333333334,-0.1965656847689515,-0.2778869881634531,0.093921845235416,0.1426987385441709,-81.0,-17.0,-2.0,1.1642050390964378,0.682015638575152,0.4404865334491746,555.0,278.0,833.0,12,4,3,-2.4492935982947064e-16,1.0,791.0
2019-12-20,1123.0,1151.0,1221.0,1281.0,1460.0,1568.0,1378.0,1265.0,764.0,504.0,1262.0,1424.55,1581.7,100.84476519219218,148.0499471195906,232.74094859423585,-28.0,-158.0,-337.0,-445.0,-0.0243266724587315,-0.1233411397345823,-0.2308219178082191,-0.2838010204081632,-139.0,-301.54999999999995,-458.7000000000001,-0.2116808816819346,-0.290004425618006,0.1039275189495564,0.1471460761169854,-75.0,-21.0,-3.0,1.126447016918967,0.680320569902048,0.4487978628673196,501.0,260.0,761.0,12,4,4,-2.4492935982947064e-16,1.0,773.0
2019-12-23,1103.0,1123.0,1151.0,1221.0,1388.0,1606.0,1345.0,1201.0,743.0,500.0,1221.2857142857142,1412.15,1569.7,99.01130286608615,164.05495709480013,238.5770173766568,-20.0,-118.0,-285.0,-503.0,-0.0178094390026714,-0.0966420966420966,-0.2053314121037464,-0.313200498132005,-118.28571428571422,-309.1500000000001,-466.7000000000001,-0.2189215026732288,-0.2973179588456393,0.1161738888183267,0.151988926149364,-64.0,-21.0,-4.0,1.0888485947416138,0.6736174070716229,0.4533091568449682,458.0,243.0,701.0,12,4,0,-2.4492935982947064e-16,1.0,772.0
2019-12-24,1090.0,1103.0,1123.0,1151.0,1355.0,1599.0,1354.0,1154.0,728.0,494.0,1183.428571428571,1395.35,1557.7166666666667,89.57651690568329,179.07812908280494,244.3411127471877,-13.0,-61.0,-265.0,-509.0,-0.0117860380779691,-0.052997393570808,-0.1955719557195572,-0.3183239524702939,-93.4285714285711,-305.3499999999999,-467.7166666666667,-0.218833984305013,-0.3002578560499877,0.1283392188933278,0.1568585083383934,-47.0,-15.0,-6.0,1.0587155963302752,0.6678899082568808,0.4532110091743119,426.0,234.0,660.0,12,4,1,-2.4492935982947064e-16,1.0,774.0
2020-01-02,976.0,1090.0,1103.0,1123.0,1315.0,1575.0,1365.0,1117.0,718.0,487.0,1135.0,1372.15,1543.9333333333334,97.84511570164602,201.62583246151203,253.4268099917646,-114.0,-147.0,-339.0,-599.0,-0.1045871559633027,-0.1308993766696349,-0.2577946768060837,-0.3803174603174603,-159.0,-396.1500000000001,-567.9333333333334,-0.2887075028240353,-0.3678483526922579,0.1469415387978807,0.1641436223445083,-37.0,-10.0,-7.0,1.1444672131147542,0.735655737704918,0.4989754098360656,399.0,231.0,630.0,1,1,3,0.4999999999999999,0.8660254037844387,765.0
2020-01-03,907.0,976.0,1090.0,1103.0,1281.0,1558.0,1364.0,1003.0,685.0,465.0,1081.571428571429,1344.15,1529.7666666666669,106.55805482280978,225.25944690747343,264.81617331598324,-69.0,-196.0,-374.0,-651.0,-0.0706967213114754,-0.1776971894832275,-0.291959406713505,-0.4178433889602053,-174.5714285714289,-437.1500000000001,-622.7666666666669,-0.3252241193319198,-0.4070991218704378,0.1675850514507111,0.1731088662645609,-114.0,-33.0,-22.0,1.1058434399117971,0.7552370452039692,0.5126791620727673,318.0,220.0,538.0,1,1,4,0.4999999999999999,0.8660254037844387,763.0
2020-01-06,844.0,907.0,976.0,1090.0,1221.0,1551.0,1357.0,949.0,662.0,452.0,1027.7142857142858,1309.95,1514.3833333333334,118.90011814645118,246.77402298674144,277.3154045772122,-63.0,-246.0,-377.0,-707.0,-0.0694597574421168,-0.2256880733944953,-0.3087633087633087,-0.4558349451966473,-183.71428571428572,-465.9500000000001,-670.3833333333334,-0.3557005992595137,-0.4426774374607926,0.1883843070244982,0.183121009372712,-54.0,-23.0,-13.0,1.1244075829383886,0.7843601895734598,0.5355450236966824,287.0,210.0,497.0,1,1,0,0.4999999999999999,0.8660254037844387,768.0
2020-01-07,791.0,844.0,907.0,976.0,1151.0,1528.0,1338.0,890.0,642.0,443.0,976.2857142857144,1271.1,1498.0666666666666,133.63097730406716,264.5337308111203,290.5079051211121,-53.0,-185.0,-360.0,-737.0,-0.0627962085308057,-0.1895491803278688,-0.312771503040834,-0.4823298429319371,-185.28571428571445,-480.0999999999999,-707.0666666666666,-0.3777043505625049,-0.4719861154376752,0.2081140199914407,0.1939218805045028,-59.0,-20.0,-9.0,1.125158027812895,0.8116308470290771,0.5600505689001264,248.0,199.0,447.0,1,1,1,0.4999999999999999,0.8660254037844387,768.0
2020-01-08,773.0,791.0,844.0,907.0,1123.0,1460.0,1304.0,845.0,611.0,434.0,926.2857142857144,1229.45,1480.9333333333334,135.0576596442183,274.4213960892756,302.4094130600913,-18.0,-134.0,-350.0,-687.0,-0.02275600505689,-0.1477398015435501,-0.3116651825467498,-0.4705479452054795,-153.28571428571445,-456.4500000000001,-707.9333333333334,-0.3712635731424621,-0.4780318717925633,0.2232066339332836,0.2042019085217146,-45.0,-31.0,-9.0,1.093143596377749,0.7904269081500647,0.5614489003880984,234.0,177.0,411.0,1,1,2,0.4999999999999999,0.8660254037844387,754.0
2020-01-09,772.0,773.0,791.0,844.0,1103.0,1388.0,1260.0,803.0,593.0,426.0,879.0,1188.1,1462.5833333333333,119.9777757197924,278.0885697607636,311.4836716163794,-1.0,-72.0,-331.0,-616.0,-0.001293661060802,-0.0853080568720379,-0.300090661831369,-0.4438040345821326,-107.0,-416.0999999999999,-690.5833333333333,-0.3502230451982155,-0.4721668281009629,0.2340615855237468,0.2129681533471912,-42.0,-18.0,-8.0,1.0401554404145077,0.7681347150259067,0.5518134715025906,210.0,167.0,377.0,1,1,3,0.4999999999999999,0.8660254037844387,729.0
2020-01-10,774.0,772.0,773.0,791.0,1090.0,1355.0,1255.0,785.0,581.0,418.0,833.8571428571429,1148.05,1443.3333333333333,80.21518678204511,277.1128356540321,317.79620730672053,2.0,-17.0,-316.0,-581.0,0.0025906735751295,-0.0214917825537294,-0.2899082568807339,-0.4287822878228782,-59.85714285714289,-374.05,-669.3333333333333,-0.3258133356561125,-0.4637413394919168,0.2413769745690798,0.2201821297737093,-18.0,-12.0,-8.0,1.0142118863049097,0.7506459948320413,0.5400516795865633,204.0,163.0,367.0,1,1,4,0.4999999999999999,0.8660254037844387,689.0
2020-01-13,765.0,774.0,772.0,773.0,976.0,1315.0,1284.0,771.0,570.0,408.0,803.7142857142857,1108.4,1424.0166666666669,52.88892223557144,272.05502539396934,323.26142496447346,-9.0,-8.0,-211.0,-550.0,-0.0116279069767442,-0.0103492884864165,-0.2161885245901639,-0.4182509505703422,-38.71428571428567,-343.4000000000001,-659.0166666666669,-0.3098159509202454,-0.4627871864795591,0.2454484169920329,0.2270067707291394,-14.0,-11.0,-10.0,1.007843137254902,0.7450980392156863,0.5333333333333333,201.0,162.0,363.0,1,1,0,0.4999999999999999,0.8660254037844387,623.0
2020-01-14,763.0,765.0,774.0,772.0,907.0,1281.0,1351.0,759.0,566.0,400.0,783.1428571428571,1069.0,1404.8,28.316241343295736,261.43571213389225,327.75863380528074,-2.0,-9.0,-144.0,-518.0,-0.0026143790849673,-0.0116580310880829,-0.1587651598676956,-0.4043715846994535,-20.14285714285711,-306.0,-641.8,-0.2862488306828812,-0.4568621867881549,0.2445610029316111,0.2333133782782465,-12.0,-4.0,-8.0,0.9947575360419396,0.7418086500655308,0.5242463958060288,193.0,166.0,359.0,1,1,1,0.4999999999999999,0.8660254037844387,576.0
2020-01-15,768.0,763.0,765.0,774.0,844.0,1221.0,1426.0,767.0,563.0,395.0,772.2857142857143,1031.0,1385.9666666666667,9.232447954922492,245.9850230785512,331.383947867064,5.0,-6.0,-76.0,-453.0,0.0065530799475752,-0.0077519379844961,-0.0900473933649289,-0.371007371007371,-4.285714285714334,-263.0,-617.9666666666667,-0.2550921435499515,-0.4458741191466846,0.2385887711722126,0.2390995078287578,8.0,-3.0,-5.0,0.9986979166666666,0.7330729166666666,0.5143229166666666,204.0,168.0,372.0,1,1,2,0.4999999999999999,0.8660254037844387,557.0
